commodity,Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
Bawang Merah,2022-03-14,36650.0,32680.0,31730.0,38770.0,30450.0,40060.0,40490.0,31490.0,33020.0,32830.0,30520.0,36210.0,36090.0,41250.0,39880.0,41510.0,40720.0,33610.0,31820.0,48450.0,41860.0,29900.0,27230.0,47360.0,51040.0,35170.0,34860.0,31760.0,38420.0,37380.0,42270.0,30860.0,33710.0,34960.0
Bawang Merah,2022-03-15,36230.0,32920.0,32290.0,38670.0,30700.0,39900.0,39610.0,31330.0,32440.0,32470.0,30700.0,35780.0,36490.0,41710.0,39300.0,40920.0,41370.0,30680.0,31010.0,49840.0,42040.0,29870.0,27460.0,47490.0,49990.0,35030.0,34390.0,31820.0,38850.0,37220.0,41460.0,30260.0,32710.0,34180.0
Bawang Merah,2022-03-16,36400.0,32590.000000000004,31930.0,38670.0,24060.0,39900.0,39780.0,31330.0,32700.000000000004,32050.0,30350.0,36370.0,37200.0,41760.0,39370.0,40920.0,40770.0,33210.0,31270.0,49090.0,41110.0,29760.0,27300.0,46080.0,50160.0,34890.0,34270.0,32260.0,38050.0,37380.0,41350.0,30130.0,33820.0,34360.0
Bawang Merah,2022-03-17,36010.0,31670.0,32730.0,38670.0,28820.0,39900.0,38200.0,31330.0,32150.0,31400.0,29650.0,35670.0,36380.0,41290.0,39530.0,41360.0,40290.0,33500.0,31590.0,50200.0,41420.0,31060.0,26060.0,47780.0,50180.0,35210.0,35280.0,32010.0,37360.0,37380.0,41700.0,29160.0,33840.0,33520.0
Bawang Merah,2022-03-18,36060.0,32130.000000000004,31930.0,38150.0,27960.0,39900.0,37610.0,31140.0,32040.0,30990.0,29100.0,35220.0,36050.0,40710.0,39740.0,41360.0,39940.0,33210.0,29970.0,49070.0,41700.0,30840.0,27930.0,48330.0,50590.0,35380.0,33130.0,32050.0,38350.0,38190.0,41490.0,29870.0,32570.0,34490.0
Bawang Merah,2022-03-19,36050.0,32080.0,31330.0,38550.0,29040.0,39900.0,37850.0,30410.0,31860.0,31190.0,29770.0,35730.0,35960.0,41040.0,38210.0,41130.0,39600.0,34020.0,29990.0,49070.0,41470.0,31210.0,28000.0,49170.0,51920.0,35210.0,33880.0,31520.0,37190.0,37170.0,42270.0,30310.0,32830.0,34590.0
Bawang Merah,2022-03-20,35620.0,31820.0,31240.0,37750.0,28690.0,39020.0,37660.0,30260.0,31820.0,30790.0,28980.0,35170.0,36030.0,41150.0,38210.0,41360.0,40140.0,34020.0,29480.0,50200.0,42850.0,29290.0,28360.0,47460.0,52810.0,34910.0,33060.0,31420.0,37550.0,36930.0,41500.0,30200.0,32330.0,34230.0
Bawang Merah,2022-03-21,33300.0,30870.0,32400.0,37390.0,28500.0,37420.0,36330.0,29700.0,31950.0,30570.0,28290.0,34630.0,34880.0,39690.0,35880.0,40480.0,39650.0,32920.0,30490.0,48840.0,40910.0,31930.0,29230.0,49360.0,52880.0,35990.0,31690.0,32040.0,36420.0,38360.0,43870.0,30430.0,31070.0,33110.0
Bawang Merah,2022-03-22,34560.0,31060.0,30080.0,37550.0,27400.0,38160.0,37030.0,30040.0,30600.0,30130.0,29120.0,34660.0,35370.0,39940.0,35920.0,40480.0,39920.0,35310.0,30160.0,47680.0,42990.0,31070.0,28040.0,,52940.0,34860.0,33910.0,31610.0,36870.0,37540.0,41440.0,29820.0,32230.0,34650.0
Bawang Merah,2022-03-23,34720.0,30930.0,31570.0,36960.0,27960.0,37980.0,36940.0,29840.0,30800.0,29370.0,29000.0,34410.0,34280.0,38790.0,35090.0,40890.0,39060.0,30310.0,29930.0,49070.0,42990.0,31070.0,28080.0,50360.0,52240.0,33750.0,33240.0,31690.0,36870.0,36310.0,42110.0,28820.0,31690.0,33810.0
Bawang Merah,2022-03-24,35470.0,30430.0,30830.0,36750.0,27960.0,37980.0,36960.0,29030.0,30780.0,28780.0,28430.0,34030.0,34280.0,38790.0,36610.0,40890.0,38440.0,33310.0,29720.0,48140.0,42410.0,31510.0,27900.0,52890.0,53410.0,34200.0,33240.0,31440.0,36200.0,36260.0,41070.0,28610.0,30970.0,33630.0
Bawang Merah,2022-03-25,35480.0,30240.0,30400.0,36640.0,27790.0,37980.0,38690.0,29210.0,30770.0,28640.0,28180.0,34010.0,33250.0,38790.0,36190.0,41110.0,39030.0,33310.0,30300.0,49030.0,43310.0,30410.0,27750.0,49930.0,53410.0,34890.0,33060.0,31240.0,35680.0,36850.0,40930.0,28220.0,31970.0,33800.0
Bawang Merah,2022-03-26,35380.0,29610.0,30090.0,36440.0,27790.0,37980.0,37190.0,29210.0,30540.0,28960.0,28440.0,33650.0,33300.0,39120.0,36090.0,40870.0,39030.0,34190.0,29860.0,47940.0,43660.0,31070.0,28150.0,50070.0,52990.0,33980.0,33060.0,30880.0,35960.0,36390.0,40540.0,28730.0,31630.0,33750.0
Bawang Merah,2022-03-27,35070.0,29560.0,30800.0,35960.0,29130.0,37590.0,37340.0,28880.0,30620.0,29040.0,28510.0,33150.0,33940.0,39060.0,35400.0,41110.0,38860.0,33780.0,29620.0,47940.0,43350.0,31070.0,27960.0,46910.0,55140.0,33590.0,32910.0,31050.0,35710.0,36210.0,39160.0,28340.0,30800.0,33860.0
Bawang Merah,2022-03-28,34980.0,29170.0,30440.0,36060.0,28960.0,37980.0,37800.0,28660.0,30880.0,27960.0,28320.0,33600.0,33110.0,38970.0,35300.0,41110.0,38810.0,33310.0,29560.0,48140.0,43090.0,30880.0,28470.0,48950.0,54240.0,33660.0,32420.0,30640.0,37030.0,36210.0,40410.0,28030.0,31100.0,33100.0
Bawang Merah,2022-03-29,35060.0,29170.0,31100.0,35960.0,28580.0,38500.0,37200.0,28660.0,30230.0,27930.0,27160.0,33140.0,32000.0,38460.0,35440.0,40890.0,36290.0,33310.0,29440.0,49680.0,43440.0,31210.0,28800.0,49750.0,53940.0,32360.0,33060.0,30700.0,37400.0,37310.0,40760.0,27860.0,31340.0,33070.0
Bawang Merah,2022-03-30,35740.0,28490.0,31080.0,34970.0,28400.0,38500.0,36860.0,28320.0,30220.0,28000.0,27880.0,32520.000000000004,31830.0,38010.0,34940.0,40890.0,36190.0,34290.0,29300.0,48140.0,43070.0,30450.0,29530.0,50270.0,53530.0,31920.0,33360.0,30780.0,36950.0,37060.0,40460.0,27980.0,32110.0,32660.0
Bawang Merah,2022-03-31,35930.0,29020.0,31690.0,35360.0,28550.0,38500.0,36020.0,27390.0,30450.0,27780.0,28270.0,32260.0,31410.0,37610.0,33720.0,41130.0,36610.0,33310.0,28770.0,47940.0,43540.0,31930.0,29150.0,48820.0,53170.0,31560.0,32910.0,30470.0,36310.0,37000.0,40230.0,27350.0,31530.0,32520.000000000004
Bawang Merah,2022-04-01,35980.0,28970.0,31710.0,35170.0,28170.0,38830.0,34890.0,27370.0,30600.0,27910.0,28230.0,32770.0,31950.0,37420.0,35190.0,40520.0,36590.0,30410.0,28810.0,48140.0,43140.0,31230.0,29490.0,50320.0,53510.0,32870.0,32100.0,30590.0,36240.0,36960.0,39360.0,27500.0,31740.0,32380.000000000004
Bawang Merah,2022-04-02,35340.0,28740.0,31910.0,34010.0,27710.0,38830.0,34980.0,27420.0,30870.0,27910.0,28530.0,32990.0,32030.0,37340.0,34820.0,40520.0,36460.0,32890.0,28900.0,49720.0,43390.0,30930.0,29180.0,49760.0,53510.0,31880.0,32270.000000000004,30790.0,35350.0,36560.0,38800.0,27170.0,32040.0,32350.0
Bawang Merah,2022-04-03,35580.0,28290.0,31780.0,33280.0,27550.0,38830.0,34590.0,27260.0,30860.0,28450.0,28060.0,32770.0,31860.0,36290.0,33530.0,40520.0,37140.0,32540.0,29230.0,48650.0,43390.0,31260.0,29740.0,49730.0,52830.0,31520.0,32270.000000000004,30460.0,34600.0,36270.0,38860.0,27520.0,32090.000000000004,32380.000000000004
Bawang Merah,2022-04-04,35100.0,28560.0,31890.0,33290.0,27220.0,38830.0,34170.0,27200.0,30650.0,28750.0,28320.0,32540.0,30560.0,36090.0,33890.0,40930.0,36640.0,32540.0,29920.0,48650.0,43620.0,32520.000000000004,29230.0,50660.0,50930.0,31540.0,31750.0,30250.0,34860.0,35780.0,38750.0,27570.0,32510.0,31370.0
Bawang Merah,2022-04-05,34580.0,29370.0,32450.000000000004,33100.0,27840.0,38830.0,33970.0,27550.0,30950.0,28770.0,28250.0,32440.0,30170.0,35940.0,33910.0,40950.0,36800.0,32540.0,29510.0,47880.0,43620.0,31510.0,29540.0,50860.0,51690.0,30850.0,31920.0,30400.0,35090.0,35210.0,38670.0,28620.0,32910.0,31440.0
Bawang Merah,2022-04-06,34180.0,29130.0,32700.000000000004,33620.0,27490.0,39710.0,34730.0,27220.0,31330.0,29200.0,28050.0,32340.000000000004,30640.0,36180.0,33720.0,40950.0,37140.0,32750.0,29610.0,47880.0,43270.0,33100.0,30320.0,51090.0,50930.0,29960.0,31240.0,30020.0,35240.0,35630.0,38990.0,28910.0,32460.0,31740.0
Bawang Merah,2022-04-07,34310.0,29020.0,32670.0,33960.0,27490.0,39710.0,33030.0,27810.0,31930.0,29140.0,28000.0,32310.000000000004,30720.0,35540.0,33080.0,40730.0,36550.0,32750.0,30320.0,47430.0,43550.0,29590.0,29650.0,51180.0,51650.0,31270.0,31710.0,30250.0,34660.0,35240.0,37170.0,29530.0,32280.0,31700.0
Bawang Merah,2022-04-08,33490.0,27950.0,32930.0,33120.0,27490.0,39710.0,33140.0,28310.0,32090.000000000004,29310.0,27950.0,32750.0,30870.0,34990.0,32850.0,40920.0,37230.0,32100.0,30090.0,47680.0,44680.0,30430.0,29490.0,51180.0,51650.0,31780.0,31710.0,30070.0,35530.0,35120.0,38660.0,29510.0,33090.0,32030.0
Bawang Merah,2022-04-09,33880.0,28070.0,33390.0,33120.0,27670.0,40720.0,32470.0,28550.0,32060.000000000004,29080.0,28030.0,32980.0,30330.0,35330.0,32230.0,40070.0,37590.0,32570.0,30000.0,48060.0,43890.0,30430.0,29600.0,50830.0,51650.0,33030.0,30220.0,29770.0,35370.0,35440.0,37720.0,28580.0,33280.0,31660.0
Bawang Merah,2022-04-10,33430.0,28170.0,32570.0,34250.0,27670.0,41410.0,32130.000000000004,28190.0,32280.0,28880.0,28160.0,32630.000000000004,30250.0,34990.0,32030.0,40070.0,37380.0,32570.0,30580.0,46330.0,43230.0,25600.0,29680.0,51390.0,52450.0,32440.0,29900.0,29670.0,33580.0,35440.0,38150.0,28790.0,32960.0,31710.0
Bawang Merah,2022-04-11,32580.0,28030.0,34780.0,33930.0,26680.0,41410.0,32020.000000000004,29320.0,31860.0,28980.0,27750.0,32500.0,29920.0,35650.0,32510.0,39490.0,37830.0,34220.0,30080.0,46690.0,43070.0,29660.0,29450.0,52280.0,51260.0,34730.0,29900.0,29490.0,35660.0,35440.0,37580.0,29910.0,33330.0,31740.0
Bawang Merah,2022-04-12,32770.0,27900.0,34820.0,33850.0,27560.0,40600.0,32770.0,30490.0,31650.0,29170.0,27480.0,31460.0,29540.0,35290.0,29970.0,39910.0,38200.0,32770.0,30230.0,46690.0,42210.0,29530.0,30240.0,50440.0,51260.0,34420.0,29460.0,29970.0,35660.0,35440.0,36290.0,30970.0,32870.0,31720.0
Bawang Merah,2022-04-13,33330.0,27620.0,33570.0,33550.0,27990.0,37920.0,33060.0,30070.0,31510.0,28450.0,27460.0,31000.0,29070.0,35790.0,32440.0,39490.0,37410.0,32330.0,30410.0,47180.0,40630.0,28660.0,29870.0,50440.0,50370.0,34820.0,29120.0,29610.0,35440.0,35510.0,35210.0,30790.0,32710.0,32290.0
Bawang Merah,2022-04-14,33190.0,27150.0,32700.000000000004,33650.0,27840.0,38830.0,33700.0,29920.0,31120.0,28640.0,27000.0,30670.0,29030.0,34980.0,32080.0,39510.0,36610.0,29370.0,29840.0,47180.0,40630.0,26780.0,29940.0,50490.0,50660.0,33590.0,29140.0,29000.0,34890.0,36120.0,35280.0,30580.0,31670.0,32190.0
Bawang Merah,2022-04-15,33270.0,27430.0,31870.0,33330.0,28040.0,39710.0,34220.0,29750.0,30580.0,28930.0,26790.0,31000.0,28560.0,35050.0,32530.0,39300.0,38240.0,32480.0,29130.0,47180.0,40280.0,27240.0,29940.0,50490.0,50660.0,33730.0,28810.0,29200.0,35010.0,36630.0,35270.0,31470.0,31690.0,32380.000000000004
Bawang Merah,2022-04-16,34080.0,26940.0,31290.0,33350.0,28460.0,38830.0,33800.0,29660.0,30920.0,28360.0,26790.0,31100.0,28200.0,34850.0,33010.0,39510.0,37390.0,29370.0,28860.0,46690.0,40530.0,27080.0,29840.0,50490.0,51200.0,34380.0,28150.0,28810.0,34390.0,35130.0,36560.0,30840.0,31830.0,31680.0
Bawang Merah,2022-04-17,33760.0,26950.0,32380.000000000004,33210.0,28460.0,38830.0,33400.0,29740.0,30340.0,28660.0,26190.0,31410.0,28200.0,35050.0,32690.0,39290.0,38460.0,28530.0,29170.0,48060.0,40900.0,27200.0,30230.0,47600.0,51330.0,34550.0,28480.0,28540.0,33870.0,34270.0,36560.0,30480.0,31300.0,32130.000000000004
Bawang Merah,2022-04-18,34120.0,26610.0,32770.0,32990.0,28150.0,39370.0,33330.0,29260.0,30880.0,28610.0,26550.0,31080.0,27780.0,35030.0,32420.0,39090.0,37510.0,31030.0,29360.0,47180.0,40390.0,27450.0,31570.0,49570.0,51010.0,34990.0,28480.0,27980.0,35440.0,34170.0,36760.0,31280.0,31670.0,32250.0
Bawang Merah,2022-04-19,33840.0,26430.0,32740.000000000004,32710.0,27400.0,39370.0,32760.0,28990.0,30730.0,28870.0,26550.0,31350.0,28080.0,34940.0,32290.0,38250.0,38400.0,28350.0,29480.0,47180.0,40560.0,27500.0,31450.0,50760.0,51610.0,36040.0,28650.0,27960.0,35160.0,34410.0,36600.0,31620.0,32500.0,32470.0
Bawang Merah,2022-04-20,33480.0,26590.0,32630.000000000004,32610.0,28150.0,37850.0,32560.000000000004,30230.0,30760.0,29210.0,26360.0,30110.0,28120.0,34150.0,31140.0,36070.0,37390.0,29770.0,30010.0,47180.0,39050.0,27630.0,32940.0,50070.0,51610.0,36530.0,27460.0,27610.0,35540.0,34630.0,36720.0,31490.0,32090.000000000004,32680.0
Bawang Merah,2022-04-21,34420.0,26820.0,32560.000000000004,32590.000000000004,28850.0,40600.0,32550.0,29390.0,31410.0,29600.0,26750.0,29900.0,27910.0,34650.0,32060.000000000004,38460.0,36710.0,30900.0,30410.0,47780.0,41860.0,27630.0,31550.0,49790.0,52040.0,35580.0,27960.0,28090.0,34230.0,34250.0,36970.0,32320.0,34410.0,32640.0
Bawang Merah,2022-04-22,34340.0,26980.0,32270.000000000004,32610.0,29250.0,38700.0,32280.0,29290.0,31280.0,29670.0,26960.0,29890.0,28130.0,34710.0,29460.0,38050.0,37220.0,27860.0,31450.0,47940.0,41720.0,28650.0,31750.0,49790.0,51860.0,35960.0,28750.0,28100.0,33840.0,34030.0,36400.0,32910.0,35160.0,32250.0
Bawang Merah,2022-04-23,35250.0,27010.0,32470.0,32610.0,28360.0,39710.0,33640.0,29740.0,31640.0,29850.0,27070.0,29970.0,28200.0,34710.0,31250.0,37840.0,39820.0,30290.0,32610.0,46240.0,41920.0,28280.0,31450.0,48480.0,52310.0,35930.0,28090.0,28250.0,33960.0,34190.0,36080.0,32030.0,34970.0,32410.0
Bawang Merah,2022-04-24,34210.0,27010.0,33890.0,32610.0,29180.0,41120.0,33520.0,29720.0,31500.0,30020.0,27280.0,30080.0,28770.0,34780.0,32490.000000000004,37630.0,39020.0,31480.0,33080.0,46380.0,41380.0,28410.0,31210.0,50050.0,52760.0,36380.0,28260.0,28150.0,33800.0,34650.0,36060.0,33350.0,35120.0,32410.0
Bawang Merah,2022-04-25,33610.0,27560.0,33980.0,33210.0,29280.0,41850.0,34270.0,30520.0,32840.0,31270.0,27450.0,30070.0,29800.0,34730.0,32780.0,37840.0,42020.0,28680.0,34820.0,46240.0,41550.0,27720.0,31720.0,50160.0,51900.0,37310.0,28590.0,28200.0,35050.0,35130.0,36150.0,33650.0,36570.0,32710.0
Bawang Merah,2022-04-26,33790.0,27700.0,35200.0,33610.0,29510.0,43180.0,33030.0,31200.0,33720.0,32350.0,28320.0,30230.0,30050.0,34680.0,32510.0,38250.0,43080.0,30720.0,37810.0,46240.0,41220.0,28150.0,31870.0,50600.0,52400.0,37630.0,27960.0,28320.0,35310.0,34850.0,35830.0,35660.0,37650.0,33130.0
Bawang Merah,2022-04-27,34200.0,28310.0,36700.0,35320.0,30100.0,42340.0,33700.0,32720.0,33350.0,33600.0,29330.0,30560.0,31230.0,34770.0,32890.0,38450.0,42650.0,28930.0,37380.0,46240.0,41340.0,29170.0,32360.0,49440.0,52500.0,38780.0,27700.0,28320.0,35230.0,34340.0,35380.0,36180.0,39090.0,32810.0
Bawang Merah,2022-04-28,34510.0,28860.0,36700.0,34780.0,30990.0,43490.0,34310.0,32990.0,33940.0,34420.0,30220.0,30710.0,31480.0,36370.0,33810.0,38660.0,45260.0,28490.0,39830.0,46040.0,41060.0,29170.0,32250.0,50650.0,52000.0,39020.0,29820.0,28110.0,34340.0,34610.0,36810.0,36540.0,39300.0,33690.0
Bawang Merah,2022-04-29,34170.0,28510.0,39000.0,35710.0,30860.0,46100.0,34740.0,33900.0,35190.0,34790.0,30770.0,31190.0,31280.0,36370.0,30610.0,38860.0,46790.0,28630.0,39720.0,46530.0,41400.0,28420.0,31750.0,50080.0,50750.0,39290.0,30920.0,28710.0,35970.0,34410.0,36560.0,36760.0,40480.0,34000.0
Bawang Merah,2022-04-30,34800.0,28180.0,40430.0,38150.0,31020.0,46510.0,35920.0,34420.0,36540.0,36110.0,31030.0,31040.0,31840.0,36210.0,35740.0,38860.0,47740.0,31430.0,40730.0,47320.0,41060.0,30210.0,31920.0,50360.0,51950.0,40490.0,30920.0,29280.0,36480.0,35550.0,37490.0,38020.0,41720.0,34350.0
Bawang Merah,2022-05-01,34720.0,28800.0,43560.0,39310.0,31400.0,47230.0,36930.0,35860.0,37240.0,36760.0,31770.0,31190.0,32780.0,36650.0,36450.0,38860.0,48480.0,29090.0,40410.0,46530.0,41010.0,32400.0,31920.0,48680.0,51950.0,42270.0,31720.0,29410.0,35360.0,35740.0,38270.0,36750.0,42230.0,34910.0
Bawang Merah,2022-05-02,35750.0,28740.0,37420.0,43270.0,31400.0,48480.0,37150.0,35460.0,37750.0,35960.0,30660.0,31120.0,33680.0,35930.0,38540.0,38860.0,43560.0,30470.0,40990.0,46850.0,41390.0,29720.0,32150.0,48360.0,51950.0,42540.0,30000.0,29110.0,36630.0,38060.0,38980.0,36650.0,42390.0,35840.0
Bawang Merah,2022-05-03,34710.0,28480.0,41600.0,42430.0,30880.0,44720.0,37530.0,34700.0,37420.0,36180.0,31350.0,31750.0,32590.000000000004,35990.0,,39240.0,46200.0,33890.0,40000.0,46710.0,41740.0,31730.0,32010.0,45000.0,51750.0,41530.0,30860.0,29070.0,35080.0,35120.0,39740.0,36670.0,41690.0,35760.0
Bawang Merah,2022-05-04,34730.0,28950.0,40350.0,39580.0,31530.0,44720.0,37410.0,35970.0,37450.0,35570.0,32050.0,31760.0,32050.0,35860.0,36260.0,39020.0,47430.0,33090.0,39320.0,46710.0,41740.0,30090.0,32050.0,50410.0,51950.0,41030.0,31380.0,28690.0,34910.0,35020.0,39900.0,37240.0,42000.0,35030.0
Bawang Merah,2022-05-05,35030.0,28420.0,37220.0,39380.0,31250.0,44780.0,36860.0,35590.0,36800.0,36190.0,32950.0,31920.0,32390.0,35900.0,35000.0,39210.0,47380.0,32910.0,39210.0,45500.0,41990.0,31050.0,32140.0,48470.0,50270.0,39430.0,31110.0,28240.0,33400.0,35020.0,39900.0,37140.0,40110.0,34820.0
Bawang Merah,2022-05-06,34640.0,27950.0,36150.0,39790.0,31420.0,44810.0,37670.0,35490.0,36140.0,35960.0,32130.000000000004,31820.0,32690.0,36000.0,36580.0,39210.0,46400.0,32910.0,40220.0,46530.0,41760.0,29860.0,31870.0,48470.0,50520.0,40670.0,30300.0,28140.0,34910.0,34530.0,40960.0,36030.0,38930.0,33880.0
Bawang Merah,2022-05-07,35010.0,27850.0,37420.0,39810.0,30850.0,44890.0,37780.0,34940.0,35730.0,35580.0,31910.0,32240.000000000004,32850.0,36000.0,35680.0,39210.0,44600.0,33280.0,38880.0,46530.0,41510.0,30100.0,32260.0,48170.0,50620.0,40050.0,29810.0,29250.0,34820.0,34920.0,40100.0,37020.0,39050.0,35000.0
Bawang Merah,2022-05-08,33190.0,27480.0,34380.0,39810.0,30900.0,43060.0,41330.0,34800.0,35950.0,34750.0,31640.0,32120.0,34010.0,36340.0,36440.0,38750.0,44040.0,33640.0,38390.0,47320.0,42010.0,29910.0,32250.0,48170.0,50620.0,39210.0,31770.0,28670.0,34030.0,34770.0,40520.0,38410.0,38840.0,34590.0
Bawang Merah,2022-05-09,33810.0,28590.0,39310.0,40140.0,30680.0,44810.0,42310.0,35700.0,35330.0,35340.0,31990.0,32700.000000000004,37170.0,35840.0,36930.0,38750.0,40100.0,33310.0,37390.0,48140.0,41680.0,29550.0,32530.0,48470.0,51020.0,39410.0,32300.0,29770.0,34690.0,34500.0,40380.0,41390.0,39520.0,34580.0
Bawang Merah,2022-05-10,33370.0,27390.0,40790.0,38850.0,32390.0,42340.0,40880.0,35970.0,34960.0,35570.0,31790.0,32240.000000000004,38730.0,39020.0,36250.0,39320.0,41380.0,31950.0,36610.0,48140.0,41900.0,30760.0,32620.0,49780.0,51020.0,42690.0,32810.0,29700.0,36080.0,34440.0,40450.0,42260.0,39630.0,34680.0
Bawang Merah,2022-05-11,33640.0,27720.0,38590.0,38790.0,31680.0,43180.0,41390.0,35970.0,34650.0,35800.0,32160.0,32000.0,39480.0,39200.0,37170.0,39320.0,41570.0,31950.0,36810.0,48140.0,40350.0,29450.0,32130.000000000004,49780.0,51120.0,41030.0,34540.0,29880.0,35640.0,35350.0,40690.0,42540.0,38370.0,35140.0
Bawang Merah,2022-05-12,34160.0,28100.0,39490.0,39220.0,33420.0,43180.0,40920.0,38430.0,35600.0,36550.0,32140.0,32200.000000000004,41290.0,39300.0,37890.0,39540.0,44980.0,31950.0,37190.0,47720.0,40920.0,29710.0,32160.0,51460.0,51760.0,40530.0,34880.0,30040.0,35290.0,35710.0,41070.0,43180.0,38270.0,35120.0
Bawang Merah,2022-05-13,35310.0,28070.0,41180.0,38310.0,33140.0,44810.0,42450.0,38580.0,34940.0,36680.0,32240.000000000004,32600.0,41560.0,39200.0,37390.0,39490.0,47170.0,32150.0,37450.0,48170.0,40350.0,30350.0,32160.0,52530.0,52080.0,41370.0,35360.0,29810.0,35890.0,35920.0,40680.0,43860.0,39100.0,35540.0
Bawang Merah,2022-05-14,35160.0,27970.0,39560.0,38400.0,31700.0,46510.0,42760.0,37590.0,34880.0,37150.0,32390.0,32810.0,40550.0,40060.0,37190.0,40080.0,45540.0,32180.0,37150.0,48820.0,39990.0,29750.0,33130.0,51860.0,51790.0,43270.0,35360.0,30060.0,36730.0,36870.0,41910.0,44330.0,38970.0,37360.0
Bawang Merah,2022-05-15,35270.0,27740.0,41820.0,40040.0,31870.0,46510.0,43410.0,37100.0,35300.0,36300.0,32830.0,32810.0,41310.0,40140.0,36230.0,40080.0,47730.0,32150.0,38090.0,48690.0,41140.0,32520.000000000004,32460.0,53700.0,51790.0,42250.0,35360.0,29870.0,34870.0,36510.0,42560.0,44290.0,38340.0,38220.0
Bawang Merah,2022-05-16,36010.0,28090.0,39750.0,40400.0,29820.0,47160.0,43590.0,34880.0,36250.0,37190.0,32690.0,33050.0,41320.0,40640.0,39330.0,40080.0,46780.0,31510.0,37280.0,45020.0,42460.0,30060.0,32750.0,53710.0,52800.0,41870.0,35020.0,30320.0,36500.0,36710.0,42020.0,42610.0,38200.0,37950.0
Bawang Merah,2022-05-17,36560.0,28540.0,40460.0,40400.0,32350.0,48800.0,41800.0,35080.0,36270.0,37860.0,34140.0,32060.000000000004,41360.0,41040.0,38970.0,40760.0,44200.0,32090.000000000004,38780.0,49070.0,42120.0,29380.0,32280.0,54950.0,53660.0,42200.0,34130.0,30800.0,37650.0,36780.0,43260.0,42270.0,38640.0,38830.0
Bawang Merah,2022-05-18,37540.0,28320.0,44580.0,40810.0,36480.0,47020.0,41800.0,35240.0,37260.0,38390.0,34640.0,31970.0,41550.0,42540.0,38860.0,41160.0,45950.0,31300.0,40530.0,50230.0,41620.0,29880.0,32390.0,54950.0,53070.0,41790.0,35020.0,30800.0,38020.0,37090.0,42590.0,44060.0,40000.0,39840.0
Bawang Merah,2022-05-19,37900.0,29750.0,43580.0,41010.0,36480.0,47950.0,43000.0,37010.0,37670.0,39870.0,34740.0,31620.0,40920.0,42920.0,39290.0,41330.0,46920.0,32210.0,41090.0,48420.0,42170.0,29570.0,32720.0,55390.0,53110.0,44320.0,35020.0,31200.0,37490.0,37640.0,42800.0,44010.0,40830.0,39820.0
Bawang Merah,2022-05-20,38090.0,29840.0,44840.0,40810.0,36860.0,49580.0,42920.0,38710.0,37680.0,39740.0,35300.0,31870.0,41370.0,43400.0,37510.0,41290.0,50110.0,32210.0,41710.0,48250.0,42680.0,30930.0,32590.000000000004,55510.0,54800.0,42380.0,34720.0,31430.0,38550.0,37380.0,41330.0,43890.0,41610.0,41270.0
Bawang Merah,2022-05-21,38760.0,29810.0,44480.0,41290.0,37750.0,49300.0,42520.0,38540.0,38100.0,39870.0,35190.0,31870.0,42280.0,43380.0,39410.0,42650.0,50240.0,31830.0,39000.0,48040.0,43030.0,32100.0,33000.0,55380.0,54630.0,44800.0,34540.0,31680.0,38790.0,37420.0,40810.0,43230.0,42090.0,41190.0
Bawang Merah,2022-05-22,39200.0,29080.0,41020.0,41560.0,37200.0,48860.0,42700.0,38290.0,38780.0,40510.0,35490.0,32110.0,41550.0,43500.0,40000.0,42410.0,50320.0,31400.0,40030.0,48040.0,45270.0,29590.0,33330.0,55830.0,54660.0,42160.0,34540.0,31530.0,37180.0,37420.0,41870.0,43320.0,41930.0,40940.0
Bawang Merah,2022-05-23,40330.0,29860.0,45260.0,41870.0,37200.0,48860.0,44310.0,37720.0,39500.0,40210.0,35650.0,32610.0,41640.0,43740.0,40540.0,42410.0,48900.0,31400.0,40460.0,49460.0,43730.0,32170.0,33070.0,57230.0,55190.0,42190.0,34980.0,31610.0,36990.0,36930.0,40880.0,43570.0,41180.0,41030.0
Bawang Merah,2022-05-24,40730.0,30110.0,45150.0,41140.0,36530.0,48090.0,42570.0,37310.0,39430.0,40670.0,35650.0,34250.0,42320.0,43460.0,40600.0,44500.0,48610.0,32030.0,40730.0,48250.0,43450.0,30930.0,32870.0,55960.0,55190.0,42870.0,35280.0,31420.0,36820.0,37410.0,40330.0,44300.0,41800.0,41960.0
Bawang Merah,2022-05-25,41200.0,29860.0,46060.0,42490.0,37070.0,49830.0,42920.0,37930.0,39400.0,40840.0,35920.0,34170.0,40680.0,43550.0,40810.0,42410.0,48330.0,32060.000000000004,40870.0,51650.0,44200.0,31090.0,32320.0,54730.0,55340.0,42910.0,35280.0,32250.0,37630.0,38960.0,40500.0,45100.0,41810.0,43050.0
